Product_id,Product Name,Price,Rating,Ranking,Ratings_count,Reviews_count,Brand,SK_name
P74,"Team Office Painted Fingerprint Pad Lock (Black_L25) | Painted finish | Black, Alloy Steel",1785,3.2,74,90,22,Team," Office Painted Fingerprint Pad Lock (Black_L25) | Painted finish | Black, Alloy Steel"
P75,"Denler DB03 Wi-Fi Smart Door Lock, Digital Door Lock, Fingerprint, PIN, Card, Manual Key Access min 30-50mm Doors 3 Years Warranty",12579,3.7,75,5,2,Denler," DB03 Wi-Fi Smart Door Lock, Digital Door Lock, Fingerprint, PIN, Card, Manual Key Access min 30-50mm Doors 3 Years Warranty"
P76,HomeMate Smart WiFi Door Lock | App Control | Smart Digital Lock for Wooden Door | 5-Way Unlocking | Fingerprint | PIN | OTP | RFID-Card & Manual Key | Child Lock | 5 Bolt Strong Mortis | Black,7340,3.2,76,4,2,HomeMate, Smart WiFi Door Lock | App Control | Smart Digital Lock for Wooden Door | 5-Way Unlocking | Fingerprint | PIN | OTP | RFID-Card & Manual Key | Child Lock | 5 Bolt Strong Mortis | Black
P77,"Golens X39 Smart Fingerprint Door Lock, Password Tuya Bluetooth App Fingerprint Door Knob with Fingerprint/Anti-peep Code/Emergency Key, for Apartment,Hotel,Office,Home,Bedroom",4499,2.6,77,6,2,Golens," X39 Smart Fingerprint Door Lock, Password Tuya Bluetooth App Fingerprint Door Knob with Fingerprint/Anti-peep Code/Emergency Key, for Apartment,Hotel,Office,Home,Bedroom"
P78,Golens X2 Smart Door Lock with 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Mobile App | Mechanical Key | OTP Access | Automatic Lock Keyless Entry Digital Lock (1Year Brand Warranty),14199,4.1,78,39,31,Golens, X2 Smart Door Lock with 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Mobile App | Mechanical Key | OTP Access | Automatic Lock Keyless Entry Digital Lock (1Year Brand Warranty)
P79,Ozone Electronic Digital | Mobile App | Fingerprint | Password | RFID Card Furniture Lock (Black) (FINGERPRINT | PIN),4549,3.6,79,29,6,Ozone, Electronic Digital | Mobile App | Fingerprint | Password | RFID Card Furniture Lock (Black) (FINGERPRINT | PIN)
P80,Foora Bio-46 Smart Lock Fingerprint Biometric Pad Lock 10 Fingerprint User with 2 Admin Waterproof (Silver Finish) (Fingerprint Biometric Padlock),3272,3.8,80,173,24,Foora, Bio-46 Smart Lock Fingerprint Biometric Pad Lock 10 Fingerprint User with 2 Admin Waterproof (Silver Finish) (Fingerprint Biometric Padlock)
P81,"Yale YDM 7116 Smart Door Lock with Mortsie Lock | Biometric | PIN Code | RFID Card | Mechanical Key | App Enabled Access, WiFi Optional | 1 Year Warranty | Red Bronze",48999,4.3,81,361,52,Yale," YDM 7116 Smart Door Lock with Mortsie Lock | Biometric | PIN Code | RFID Card | Mechanical Key | App Enabled Access, WiFi Optional | 1 Year Warranty | Red Bronze"
P82,Golens X12 Smart Camera Door Lock | Fingerprint | Pincode | RFID Card | Mobile App | Mechanical Key | OTP Access Automatic Lock Keyless Entry Digital Lock (2 Year Warranty),16900,4.1,82,39,31,Golens, X12 Smart Camera Door Lock | Fingerprint | Pincode | RFID Card | Mobile App | Mechanical Key | OTP Access Automatic Lock Keyless Entry Digital Lock (2 Year Warranty)
P83,Atomberg Azhero Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | Remote OTP | NFC Card | Atomberg App (Data Stored in India) | Key | 2 Stainless Steel Bolt | 2 Year Warranty (Black),10899,5,83,2,2,Atomberg, Azhero Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | Remote OTP | NFC Card |  App (Data Stored in India) | Key | 2 Stainless Steel Bolt | 2 Year Warranty (Black)
P84,"Godrej Smart Locks I Catus Touch Plus I Smart Digital Lock for Wooden Door I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I Champagne Gold Finish I 3 Years Warranty, Alloy Steel",11756,4.5,84,198,127,Godrej," Smart Locks I Catus Touch Plus I Smart Digital Lock for Wooden Door I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I Champagne Gold Finish I 3 Years Warranty, Alloy Steel"
P85,"Yale Premium Fingerprint|Biometric Wardrobe Lock for Cabinets, Wardrobe & Almirah for Home & Office | Finish- Brown | Material - Zinc",2199,3.9,85,458,94,Yale," Premium Fingerprint|Biometric Wardrobe Lock for Cabinets, Wardrobe & Almirah for Home & Office | Finish- Brown | Material - Zinc"
P86,Gordej Catus Touch Plus Smart Door Lock I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I Champagne Gold Finish,10999,0,86,0,0,Gordej, Catus Touch Plus Smart Door Lock I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I Champagne Gold Finish
P87,"Escozor® RFK02 Smart Knob Digital Keyless Fingerprint Lock for Bedroom & Office with Password,Smart Card,Mechanical Keys & Bluetooth Mobile App Control",9990,0,87,0,0,Escozor," RFK02 Smart Knob Digital Keyless Fingerprint Lock for Bedroom & Office with Password,Smart Card,Mechanical Keys & Bluetooth Mobile App Control"
P88,"Daonphari Smart Lock Fingerprint Biometric Pad Lock With Upto 10 Fingerprint User,Retention 0.5 Sec Unlock Fingerprint Lock Ip56 Waterproof (Silver Finish, Biometric Padlock) - Stainless Steel",2799,5,88,1,0,Daonphari," Smart Lock Fingerprint Biometric Pad Lock With Upto 10 Fingerprint User,Retention 0.5 Sec Unlock Fingerprint Lock Ip56 Waterproof (Silver Finish, Biometric Padlock) - Stainless Steel"
P89,"Denler DL04C Chrome Smart Lock Digital Door Lock with LCD Display Photo Video Recording & Camera Wi-Fi Remote Unlock Using App, Fingerprint, RFID Card, PIN, Manual Key for min 35mm Thick Doors",27695,4.3,89,33,20,Denler," DL04C Chrome Smart Lock Digital Door Lock with LCD Display Photo Video Recording & Camera Wi-Fi Remote Unlock Using App, Fingerprint, RFID Card, PIN, Manual Key for min 35mm Thick Doors"
P90,"Equal Smart Door Lock A8 Wifi | 6-Way Unlocking | Fingerprint, Pincode, RFID Access Card, Mechanical Key, OTP Access, Mobile App (Wifi) for Wooden Doors | 1 Year Brand Warranty | Gloss Black",7690,4.1,90,7,5,Equal," Smart Door Lock A8 Wifi | 6-Way Unlocking | Fingerprint, Pincode, RFID Access Card, Mechanical Key, OTP Access, Mobile App (Wifi) for Wooden Doors | 1 Year Brand Warranty | Gloss Black"
P91,Ozone OZFL-55-F Fingerprint Access Automatic Locking System Smart Digital Furniture Lock (Black),4183,4,91,48,15,Ozone, OZFL-55-F Fingerprint Access Automatic Locking System Smart Digital Furniture Lock (Black)
P92,Dorset Smart Lock for Drawer [DG 303] | Fingerprint ID (Up to 20 Unique Access) | Biometric Drawer Lock for Home and Office | Cabinet Lock Smart | Black,3255,3,92,22,17,Dorset, Smart Lock for Drawer [DG 303] | Fingerprint ID (Up to 20 Unique Access) | Biometric Drawer Lock for Home and Office | Cabinet Lock Smart | Black
P93,Escozor® Smart Furniture Digital Keyless Lock for Home (CL040 Password),1799,4.1,93,52,22,Escozor, Smart Furniture Digital Keyless Lock for Home (CL040 Password)
P94,UNIY® UY720 Smart Digital Door Lock (Bluetooth) Complete App Management Fingerprint-PIN-OTP-RFID-Card & Manual Key|Child Lock| 5 Strong Bolt Mortise|Suitable for 35 mm Wooden Door(1Year Warranty),5199,0,94,0,0,UNIY, UY720 Smart Digital Door Lock (Bluetooth) Complete App Management Fingerprint-PIN-OTP-RFID-Card & Manual Key|Child Lock| 5 Strong Bolt Mortise|Suitable for 35 mm Wooden Door(1Year Warranty)
P95,Yale YDM 4109 Smart Lock for Wooden Door Width 38mm to 80mm I 4 in 1 Access | Fingerprint | PIN | RFID | Mechanical Key | Universal Handle |Home Office | 1 Year Warranty | Black,39990,5,95,2,1,Yale, YDM 4109 Smart Lock for Wooden Door Width 38mm to 80mm I 4 in 1 Access | Fingerprint | PIN | RFID | Mechanical Key | Universal Handle |Home Office | 1 Year Warranty | Black
P96,"Ozone Rectangular and Handy, Fingerprint and Key Access, Manual Locking System, Smart Furniture Lock (Black) (Password & Key (Horizontal))",2328,4.6,96,6,1,Ozone," Rectangular and Handy, Fingerprint and Key Access, Manual Locking System, Smart Furniture Lock (Black) (Password & Key (Horizontal))"
P97,"Ozone Smart Digital Biometric Door Locks for Main Door (Standard with Wi-Fi, Black)",11421,3.7,97,35,21,Ozone," Smart Digital Biometric Door Locks for Main Door (Standard with Wi-Fi, Black)"
P98,"Denler DXL Chrome Smart Lock Digital Door Lock with 3D Face Recognition | LCD Display & Camera | Wi-Fi Remote Unlock Using App | Fingerprint Lock | RFID Card, PIN, 2 Manual Key | 3 Years Warranty",29999,0,98,0,0,Denler," DXL Chrome Smart Lock Digital Door Lock with 3D Face Recognition | LCD Display & Camera | Wi-Fi Remote Unlock Using App | Fingerprint Lock | RFID Card, PIN, 2 Manual Key | 3 Years Warranty"
P99,"Yale YMI 70 Push Pull Smart Door Lock with Biometric | Pin Code | RFID Card | Mechanical Keys | App Enabled Access, Wi-Fi Optional | Free Installation | 1 Year Warranty | Gold Finish",69990,3.6,99,214,104,Yale," YMI 70 Push Pull Smart Door Lock with Biometric | Pin Code | RFID Card | Mechanical Keys | App Enabled Access, Wi-Fi Optional | Free Installation | 1 Year Warranty | Gold Finish"
P100,"Okos Smart Door Lock, Bluetooth Fingerprint Smart Lock Support,Password,IC Card,Physical Key, Mobile App",12999,5,100,1,0,Okos," Smart Door Lock, Bluetooth Fingerprint Smart Lock Support,Password,IC Card,Physical Key, Mobile App"
P101,"Golens X37 WIFI Smart Glass Door Lock, Digital Glass Lock with Wireless Remote,Fingerprint, PIN, IC Card, Mobile App Control, Key Auto Locking High Strength (Standard Size10-12 mm Thickness of Glass)",10999,1,101,1,0,Golens," X37 WIFI Smart Glass Door Lock, Digital Glass Lock with Wireless Remote,Fingerprint, PIN, IC Card, Mobile App Control, Key Auto Locking High Strength (Standard Size10-12 mm Thickness of Glass)"
P102,Ozone Smart Door Locks for Main Door with Doorbell | 5 Way Unlock with Fingerprint | OTP via Mobile App | PIN Code | RFID Card | Emergency Key | Black | 24 Months Warranty,14032,3.4,102,3,2,Ozone, Smart Door Locks for Main Door with Doorbell | 5 Way Unlock with Fingerprint | OTP via Mobile App | PIN Code | RFID Card | Emergency Key | Black | 24 Months Warranty
P103,"LAVNA LA28 Smart WiFi Door Lock with Fingerprint, Mobile app, WiFi, PIN, OTP, RFID Card and Manual Key Access for Wooden Doors (Rose Gold)",11198,4.1,103,65,42,LAVNA," LA28 Smart WiFi Door Lock with Fingerprint, Mobile app, WiFi, PIN, OTP, RFID Card and Manual Key Access for Wooden Doors (Rose Gold)"
P104,"Ozone Fingerprint Lock Compact Round and Handy, Access, RFID Locking System Smart Furniture Lock (Black) (FINGERPRINT)",3697,3.8,104,102,30,Ozone," Fingerprint Lock Compact Round and Handy, Access, RFID Locking System Smart Furniture Lock (Black) (FINGERPRINT)"
P105,BioEnable L500 Smart Door Lock | Bluetooth & Fingerprint Unlock | Scramble PIN Code | Mechanical Key | Long Battery Life | Reverse Lock Function | Open Mode Free Access | Black,3560,3.4,105,80,46,BioEnable, L500 Smart Door Lock | Bluetooth & Fingerprint Unlock | Scramble PIN Code | Mechanical Key | Long Battery Life | Reverse Lock Function | Open Mode Free Access | Black
P106,Godrej Smart Lock | Advatis Rimtronic Digital Lock | 360° Fingerprint Access | Pass Code Spycode | Autolocking | Privacy Function | Break-in Damage Alarm,19953,3.8,106,33,8,Godrej, Smart Lock | Advatis Rimtronic Digital Lock | 360° Fingerprint Access | Pass Code Spycode | Autolocking | Privacy Function | Break-in Damage Alarm
P107,Escozor® DFL05 with Mobile App Smart Furniture Digital Keyless Lock for Home (Fingerprint Lock with BLE Mobile App Control) Round Shape with 20 Fingerprints & Different E-Key (Black) (Smart Life App),2999,0,107,0,0,Escozor, DFL05 with Mobile App Smart Furniture Digital Keyless Lock for Home (Fingerprint Lock with BLE Mobile App Control) Round Shape with 20 Fingerprints & Different E-Key (Black) (Smart Life App)
P108,"Escozor® DFL04 Metal Fingerprint Drawer Lock,Smart Biometric Cabinet Lock,Safety Electric Fingerprint Lock,Drawer Wardrobe Lock,Furniture Privacy Lock(20 Fingerprints store & Each Lock Different EKey)",2299,0,108,0,0,Escozor," DFL04 Metal Fingerprint Drawer Lock,Smart Biometric Cabinet Lock,Safety Electric Fingerprint Lock,Drawer Wardrobe Lock,Furniture Privacy Lock(20 Fingerprints store & Each Lock Different EKey)"
P109,Golens X15 Smart Door Lock 5-Way Unlocking | Fingerprint | Pincode| RFID Access Card | WiFi Mobile App | Mechanical Key | OTP Access | 2 Years Brand Warranty | (Grey),7999,3,109,1,1,Golens, X15 Smart Door Lock 5-Way Unlocking | Fingerprint | Pincode| RFID Access Card | WiFi Mobile App | Mechanical Key | OTP Access | 2 Years Brand Warranty | (Grey)
P110,"NEXMOT Ultra Smart Lock for Main Door with Fingerprint, Bluetooth, Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (NX Ultra Black) (Bluetooth)",6999,5,110,2,2,NEXMOT," Ultra Smart Lock for Main Door with Fingerprint, Bluetooth, Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (NX Ultra Black) (Bluetooth)"
